,epoch,test_accuracy,train_loss,test_loss
0,0,19.73,"tensor(11884.5615, device='cuda:3', grad_fn=<AddBackward0>)",91.84756183624268
1,1,10.0,"tensor(9190.5518, device='cuda:3', grad_fn=<AddBackward0>)",92.12179493904114
2,2,10.0,"tensor(8041.9546, device='cuda:3', grad_fn=<AddBackward0>)",92.1129915714264
3,3,10.0,"tensor(7385.5068, device='cuda:3', grad_fn=<AddBackward0>)",92.11308121681212
4,4,10.0,"tensor(6977.1431, device='cuda:3', grad_fn=<AddBackward0>)",92.1106939315796
5,5,10.0,"tensor(6610.0757, device='cuda:3', grad_fn=<AddBackward0>)",92.1070122718811
6,6,10.0,"tensor(6276.1123, device='cuda:3', grad_fn=<AddBackward0>)",92.10612559318542
7,7,10.0,"tensor(5974.5581, device='cuda:3', grad_fn=<AddBackward0>)",92.1094868183136
8,8,10.0,"tensor(5705.6611, device='cuda:3', grad_fn=<AddBackward0>)",92.1060824394226
9,9,10.0,"tensor(5469.5962, device='cuda:3', grad_fn=<AddBackward0>)",92.10594534873962
10,10,10.0,"tensor(5266.1519, device='cuda:3', grad_fn=<AddBackward0>)",92.10496020317078
11,11,10.0,"tensor(5094.9678, device='cuda:3', grad_fn=<AddBackward0>)",92.10300612449646
12,12,10.0,"tensor(4955.5952, device='cuda:3', grad_fn=<AddBackward0>)",92.1026735305786
13,13,10.0,"tensor(4846.1616, device='cuda:3', grad_fn=<AddBackward0>)",92.10543274879456
14,14,10.0,"tensor(4756.4165, device='cuda:3', grad_fn=<AddBackward0>)",92.10420203208923
15,15,10.0,"tensor(4673.6440, device='cuda:3', grad_fn=<AddBackward0>)",92.105703830719
16,16,10.0,"tensor(4593.1577, device='cuda:3', grad_fn=<AddBackward0>)",92.10590529441832
17,17,10.0,"tensor(4514.5317, device='cuda:3', grad_fn=<AddBackward0>)",92.10630321502686
18,18,10.0,"tensor(4437.6338, device='cuda:3', grad_fn=<AddBackward0>)",92.10668992996216
19,19,10.0,"tensor(4362.5610, device='cuda:3', grad_fn=<AddBackward0>)",92.1052758693695
20,20,10.0,"tensor(4289.4556, device='cuda:3', grad_fn=<AddBackward0>)",92.10444927215576
21,21,10.0,"tensor(4218.4458, device='cuda:3', grad_fn=<AddBackward0>)",92.10403871536256
22,22,10.0,"tensor(4149.6260, device='cuda:3', grad_fn=<AddBackward0>)",92.10417699813844
23,23,10.0,"tensor(4082.8228, device='cuda:3', grad_fn=<AddBackward0>)",92.10366106033324
24,24,10.0,"tensor(4017.9753, device='cuda:3', grad_fn=<AddBackward0>)",92.10408210754396
25,25,10.0,"tensor(3955.0542, device='cuda:3', grad_fn=<AddBackward0>)",92.10325860977171
26,26,10.0,"tensor(3893.9114, device='cuda:3', grad_fn=<AddBackward0>)",92.10296988487244
27,27,10.0,"tensor(3834.8486, device='cuda:3', grad_fn=<AddBackward0>)",92.10331201553343
28,28,10.0,"tensor(3777.6545, device='cuda:3', grad_fn=<AddBackward0>)",92.10365867614746
29,29,10.0,"tensor(3722.2566, device='cuda:3', grad_fn=<AddBackward0>)",92.10462403297424
30,30,10.0,"tensor(3668.7812, device='cuda:3', grad_fn=<AddBackward0>)",92.10344052314758
31,31,10.0,"tensor(3617.3420, device='cuda:3', grad_fn=<AddBackward0>)",92.10400867462158
32,32,10.0,"tensor(3567.7800, device='cuda:3', grad_fn=<AddBackward0>)",92.10375356674194
33,33,10.0,"tensor(3520.2798, device='cuda:3', grad_fn=<AddBackward0>)",92.10421991348268
34,34,10.0,"tensor(3474.8416, device='cuda:3', grad_fn=<AddBackward0>)",92.10380053520204
35,35,10.0,"tensor(3431.3677, device='cuda:3', grad_fn=<AddBackward0>)",92.10297799110413
36,36,10.0,"tensor(3389.8826, device='cuda:3', grad_fn=<AddBackward0>)",92.10303807258606
37,37,10.0,"tensor(3350.2251, device='cuda:3', grad_fn=<AddBackward0>)",92.10434412956238
38,38,10.0,"tensor(3312.3289, device='cuda:3', grad_fn=<AddBackward0>)",92.1033980846405
39,39,10.0,"tensor(3276.3694, device='cuda:3', grad_fn=<AddBackward0>)",92.1037609577179
40,40,10.0,"tensor(3242.0793, device='cuda:3', grad_fn=<AddBackward0>)",92.10337138175964
