Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.01, b_lr=0.0001, gamma=0.95, weight_decay=0.0, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=-1, nb=1)
Epoch,Training Loss,Test Loss,Test Accuracy
1,20.494100514251286,14.953523624285012,87.88
2,32.31245656060511,28.723739505726932,86.72
3,18.55297290916636,21.16647014306609,88.19
4,18.705930453095423,19.14568136901887,90.85
5,19.679128427646244,20.304973476329096,90.59
6,24.409516251067927,21.88985914855626,93.37
7,28.823762405610005,48.90763155883441,88.91
8,34.32352987537853,37.634807574141554,92.91
9,37.73679387322258,45.72415649663111,92.98
10,38.73767157068252,68.76502783587024,92.07
11,50.22677787376235,46.69995153633652,94.79
12,48.929646513355316,47.829310046639414,95.1
13,44.569993941454904,56.89950779516985,94.48
14,45.997072909523425,56.41406842100112,94.59
15,45.33707744184174,68.84759190622836,94.68
