Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.01, b_lr=0.0001, gamma=0.95, weight_decay=0.0, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=-1, nb=0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,29.146329702471874,23.56889487664285,82.71
2,24.078562331274675,21.258638960267803,87.08
3,28.03501237508382,44.57528663243893,88.54
4,31.836459372520274,32.40883840937286,92.06
5,32.85480928545745,44.12975426843971,90.96
6,32.93424246110904,25.090170417115715,94.69
7,30.36549230478801,99.67391232776035,86.69
8,29.321620229178908,38.24950685470727,94.05
9,29.134852702000238,46.13602448876496,92.87
10,29.501478624932172,30.983156432225634,95.44
11,24.482439981130874,37.42572080533785,94.82
12,21.15768200695345,41.3729805671343,93.88
13,21.138397628378197,21.5139865920001,96.72
14,18.937885686074964,21.879831558390027,96.82
15,19.33287877704486,26.007122689371656,96.59
16,19.417599454700852,22.819121377800986,97.07
17,15.004618189018155,31.836954112548078,95.69
