Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.01, b_lr=0.0001, gamma=0.95, weight_decay=1e-05, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=-1, nb=0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,27.69983332586695,37.31430244749519,85.31
2,52.49057888247565,40.8076229680116,90.34
3,53.18002319355758,85.54265873340093,83.26
4,75.95736594749158,70.59254797377511,91.67
5,79.15984479438013,115.20747362124692,89.97
6,85.05424115551648,70.5858212990366,94.11
7,76.93523903904375,67.10614647280394,93.94
8,80.65673366397887,79.36768632633671,95.04
9,90.82629114644057,83.40097085509873,94.99
10,93.8328486952689,74.9084232597594,95.74
11,92.39871099138628,98.20743779475048,94.46
12,87.18571416385483,62.561305762855866,96.53
13,86.9138100955301,106.27074569216958,94.43
14,78.03180116020042,92.68048317032824,95.5
15,70.68414155705355,68.47197235012469,96.28
16,70.91991494615068,76.56712324300389,96.18
17,66.33463257122592,102.13472160412248,94.64
18,65.94049017576499,153.80966593579026,93.01
19,63.10922974803665,54.79438448863424,97.29
20,57.618149315274735,115.99700590000032,94.45
21,57.55010436018154,65.01284158305758,97.04
